"Stratum"	"GeneID"
1	"OR2M7"
1	"OR2S2"
1	"OR2T10"
1	"OR2T29"
1	"OR2T3"
1	"OR2T33"
1	"OR2T34"
1	"OR2T4"
1	"OR2W1"
1	"OR2W3"
1	"OR2Y1"
1	"OR3A1"
1	"OR4A16"
1	"OR4A47"
1	"OR4A5"
1	"OR4A8"
1	"OR4B1"
1	"OR4C12"
1	"OR4C13"
1	"OR4C15"
1	"OR4C3"
1	"OR4C46"
1	"OR4C5"
1	"OR4C6"
1	"OR4D1"
1	"OR4D10"
1	"OR4D11"
1	"OR4D2"
1	"OR4D5"
1	"OR4D6"
1	"OR4F15"
1	"OR4F16"
1	"OR4F17"
1	"OR4F21"
1	"OR4F29"
1	"OR4F3"
1	"OR4F6"
1	"OR4K1"
1	"OR4K15"
1	"OR4K2"
1	"OR4K5"
1	"OR4L1"
1	"OR4M1"
1	"OR4M2B"
1	"OR4N2"
1	"OR4N4"
1	"OR4Q2"
1	"OR4S1"
1	"OR4X1"
1	"OR51A2"
1	"OR51A7"
1	"OR51B4"
1	"OR51B5"
1	"OR51B6"
1	"OR51D1"
1	"OR51E1"
1	"OR51E2"
1	"OR51F2"
1	"OR51I1"
1	"OR51M1"
1	"OR51Q1"
1	"OR51S1"
1	"OR51T1"
1	"OR52A1"
1	"OR52A5"
1	"OR52B2"
1	"OR52B6"
1	"OR52D1"
1	"OR52E1"
1	"OR52E2"
1	"OR52E6"
1	"OR52E8"
1	"OR52H1"
1	"OR52I1"
1	"OR52J3"
1	"OR52K2"
1	"OR52L1"
1	"OR52M1"
1	"OR52N2"
1	"OR52N5"
1	"OR52W1"
1	"OR56A4"
1	"OR56B1"
1	"OR56B4"
1	"OR5A2"
1	"OR5AC1"
1	"OR5AC2"
1	"OR5AK2"
1	"OR5AL1"
1	"OR5AN1"
1	"OR5AP2"
1	"OR5AU1"
1	"OR5B12"
1	"OR5B17"
1	"OR5B2"
1	"OR5B21"
1	"OR5C1"
1	"OR5D14"
1	"OR5D16"
1	"OR5D18"
1	"OR5F1"
1	"OR5G3"
1	"OR5H14"
1	"OR5H2"
1	"OR5H8"
1	"OR5I1"
1	"OR5J2"
1	"OR5K1"
1	"OR5K2"
1	"OR5K3"
1	"OR5K4"
1	"OR5L2"
1	"OR5M10"
1	"OR5M11"
1	"OR5M8"
1	"OR5M9"
1	"OR5P2"
1	"OR5T1"
1	"OR5T2"
1	"OR5T3"
1	"OR5V1"
1	"OR5W2"
1	"OR6B1"
1	"OR6B2"
1	"OR6C1"
1	"OR6C4"
1	"OR6C6"
1	"OR6C65"
1	"OR6C68"
1	"OR6C70"
1	"OR6C74"
1	"OR6C76"
1	"OR6J1"
1	"OR6K2"
1	"OR6K3"
1	"OR6M1"
1	"OR6Q1"
1	"OR6S1"
1	"OR6T1"
1	"OR6V1"
1	"OR6X1"
1	"OR7A5"
1	"OR7C1"
1	"OR7C2"
1	"OR7D2"
1	"OR7D4"
1	"OR7E24"
1	"OR7G1"
1	"OR7G3"
1	"OR8A1"
1	"OR8B12"
1	"OR8B4"
1	"OR8B8"
1	"OR8D1"
1	"OR8D4"
1	"OR8H1"
1	"OR8H2"
1	"OR8H3"
1	"OR8I2"
1	"OR8J1"
1	"OR8K1"
1	"OR8K3"
1	"OR8K5"
1	"OR8U1"
1	"OR9A2"
1	"OR9A4"
1	"OR9G1"
1	"OR9G4"
1	"OR9G9"
1	"OR9Q1"
3	"ORAI2"
3	"ORAI3"
1	"ORC1"
2	"ORC2"
2	"ORC3"
1	"ORC4"
2	"ORC5"
1	"ORC6"
1	"ORM1"
1	"ORM2"
1	"ORMDL1"
1	"ORMDL2"
1	"ORMDL3"
2	"OS9"
1	"OSBP"
1	"OSBP2"
1	"OSBPL10"
1	"OSBPL11"
1	"OSBPL1A"
1	"OSBPL2"
1	"OSBPL3"
1	"OSBPL5"
1	"OSBPL6"
1	"OSBPL7"
1	"OSBPL8"
1	"OSBPL9"
6	"OSCAR"
1	"OSCP1"
6	"OSER1"
1	"OSGEP"
1	"OSGEPL1"
1	"OSGIN1"
1	"OSGIN2"
15	"OSM"
4	"OSMR"
6	"OSR1"
3	"OSR2"
1	"OST4"
1	"OSTC"
2	"OSTF1"
5	"OSTM1"
11	"OSTN"
1	"OTC"
5	"OTOA"
1	"OTOF"
3	"OTOG"
1	"OTOGL"
1	"OTOL1"
6	"OTOP1"
5	"OTOP2"
5	"OTOP3"
5	"OTOR"
9	"OTOS"
3	"OTP"
1	"OTUB1"
1	"OTUB2"
2	"OTUD1"
1	"OTUD3"
2	"OTUD4"
1	"OTUD5"
1	"OTUD6A"
1	"OTUD6B"
2	"OTUD7A"
2	"OTUD7B"
5	"OTULIN"
5	"OTULINL"
1	"OTX1"
1	"OTX2"
1	"OVCA2"
1	"OVCH1"
1	"OVGP1"
5	"OVOL1"
5	"OVOL2"
6	"OVOL3"
1	"OXA1L"
1	"OXCT1"
1	"OXCT2"
4	"OXER1"
4	"OXGR1"
3	"OXLD1"
1	"OXNAD1"
1	"OXR1"
1	"OXSM"
1	"OXSR1"
4	"OXT"
1	"OXTR"
2	"P2RX1"
2	"P2RX2"
2	"P2RX3"
2	"P2RX4"
2	"P2RX5"
2	"P2RX5-TAX1BP3"
2	"P2RX6"
1	"P2RX7"
1	"P2RY1"
5	"P2RY10"
4	"P2RY11"
5	"P2RY12"
5	"P2RY13"
5	"P2RY14"
4	"P2RY2"
4	"P2RY4"
4	"P2RY6"
4	"P2RY8"
1	"P3H1"
1	"P3H2"
4	"P3H4"
3	"P3R3URF-PIK3R3"
1	"P4HA1"
1	"P4HA2"
1	"P4HA3"
1	"P4HB"
1	"P4HTM"
1	"PA2G4"
1	"PAAF1"
5	"PABIR1"
5	"PABIR2"
6	"PABIR3"
1	"PABPC1"
1	"PABPC1L"
1	"PABPC1L2A"
1	"PABPC1L2B"
1	"PABPC3"
1	"PABPC4"
1	"PABPC4L"
1	"PABPC5"
1	"PABPN1"
1	"PABPN1L"
4	"PACC1"
1	"PACRG"
1	"PACRGL"
1	"PACS1"
1	"PACS2"
1	"PACSIN1"
1	"PACSIN2"
1	"PACSIN3"
1	"PADI1"
1	"PADI2"
1	"PADI3"
1	"PADI4"
1	"PAEP"
2	"PAF1"
1	"PAFAH1B1"
1	"PAFAH1B2"
1	"PAFAH1B3"
1	"PAFAH2"
10	"PAG1"
18	"PAGE1"
18	"PAGE2"
18	"PAGE2B"
18	"PAGE3"
18	"PAGE4"
18	"PAGE5"
6	"PAGR1"
1	"PAH"
1	"PAICS"
2	"PAIP1"
5	"PAIP2"
5	"PAIP2B"
1	"PAK1"
1	"PAK1IP1"
1	"PAK2"
1	"PAK3"
1	"PAK4"
1	"PAK5"
1	"PAK6"
7	"PALB2"
1	"PALD1"
1	"PALLD"
9	"PALM"
9	"PALM2AKAP2"
10	"PALM3"
9	"PALMD"
1	"PALS1"
1	"PALS2"
1	"PAM"
2	"PAM16"
1	"PAMR1"
1	"PAN2"
1	"PAN3"
1	"PANK1"
1	"PANK2"
1	"PANK3"
1	"PANK4"
6	"PANX1"
8	"PANX2"
8	"PANX3"
1	"PAOX"
1	"PAPLN"
1	"PAPOLA"
1	"PAPOLB"
1	"PAPOLG"
1	"PAPPA"
1	"PAPPA2"
1	"PAPSS1"
1	"PAPSS2"
1	"PAQR3"
2	"PAQR4"
2	"PAQR5"
2	"PAQR6"
2	"PAQR7"
2	"PAQR8"
2	"PAQR9"
2	"PARD3"
1	"PARD3B"
3	"PARD6A"
3	"PARD6B"
3	"PARD6G"
1	"PARG"
1	"PARK7"
1	"PARL"
10	"PARM1"
2	"PARN"
1	"PARP1"
1	"PARP10"
1	"PARP11"
1	"PARP12"
1	"PARP14"
1	"PARP15"
1	"PARP16"
1	"PARP2"
1	"PARP3"
1	"PARP4"
1	"PARP6"
1	"PARP8"
1	"PARP9"
5	"PARPBP"
1	"PARS2"
3	"PARVA"
3	"PARVB"
3	"PARVG"
6	"PASD1"
1	"PASK"
18	"PATE1"
17	"PATE2"
16	"PATE3"
18	"PATE4"
1	"PATJ"
2	"PATL1"
3	"PATL2"
5	"PATZ1"
6	"PAWR"
1	"PAX1"
1	"PAX2"
1	"PAX3"
1	"PAX4"
1	"PAX5"
1	"PAX6"
1	"PAX7"
1	"PAX8"
1	"PAX9"
1	"PAXBP1"
2	"PAXIP1"
10	"PAXX"
2	"PBDC1"
1	"PBK"
1	"PBLD"
19	"PBOV1"
1	"PBRM1"
2	"PBX1"
2	"PBX2"
2	"PBX3"
2	"PBX4"
10	"PBXIP1"
1	"PC"
9	"PCARE"
1	"PCBD1"
1	"PCBD2"
1	"PCBP1"
1	"PCBP2"
1	"PCBP3"
1	"PCBP4"
1	"PCCA"
1	"PCCB"
1	"PCDH1"
1	"PCDH10"
1	"PCDH11X"
1	"PCDH11Y"
1	"PCDH12"
1	"PCDH15"
1	"PCDH17"
1	"PCDH18"
1	"PCDH19"
1	"PCDH20"
1	"PCDH7"
1	"PCDH8"
1	"PCDH9"
1	"PCDHA1"
1	"PCDHA10"
1	"PCDHA11"
1	"PCDHA12"
1	"PCDHA13"
1	"PCDHA2"
1	"PCDHA3"
1	"PCDHA4"
1	"PCDHA5"
1	"PCDHA6"
1	"PCDHA7"
1	"PCDHA8"
1	"PCDHA9"
1	"PCDHAC1"
1	"PCDHAC2"
1	"PCDHB1"
1	"PCDHB10"
1	"PCDHB11"
1	"PCDHB12"
1	"PCDHB13"
1	"PCDHB14"
1	"PCDHB15"
1	"PCDHB16"
1	"PCDHB2"
1	"PCDHB3"
1	"PCDHB4"
1	"PCDHB5"
1	"PCDHB6"
1	"PCDHB7"
1	"PCDHB8"
1	"PCDHGA1"
1	"PCDHGA10"
1	"PCDHGA11"
1	"PCDHGA12"
1	"PCDHGA2"
1	"PCDHGA3"
1	"PCDHGA4"
1	"PCDHGA5"
1	"PCDHGA6"
1	"PCDHGA7"
1	"PCDHGA8"
1	"PCDHGA9"
1	"PCDHGB1"
1	"PCDHGB2"
1	"PCDHGB3"
1	"PCDHGB4"
1	"PCDHGB6"
1	"PCDHGB7"
1	"PCDHGC3"
1	"PCDHGC4"
1	"PCDHGC5"
5	"PCED1A"
5	"PCED1B"
2	"PCF11"
1	"PCGF1"
1	"PCGF3"
2	"PCGF5"
1	"PCGF6"
1	"PCID2"
2	"PCIF1"
1	"PCK1"
1	"PCK2"
1	"PCLAF"
1	"PCLO"
4	"PCM1"
1	"PCMT1"
1	"PCMTD1"
1	"PCMTD2"
1	"PCNA"
3	"PCNP"
2	"PCNT"
1	"PCNX1"
1	"PCNX2"
1	"PCNX3"
2	"PCNX4"
1	"PCOLCE"
1	"PCOLCE2"
15	"PCP2"
10	"PCP4"
6	"PCP4L1"
1	"PCSK1"
16	"PCSK1N"
1	"PCSK2"
1	"PCSK4"
1	"PCSK5"
1	"PCSK6"
1	"PCSK7"
1	"PCSK9"
1	"PCTP"
1	"PCYOX1"
1	"PCYOX1L"
1	"PCYT1A"
1	"PCYT1B"
1	"PCYT2"
1	"PDAP1"
2	"PDC"
14	"PDCD1"
3	"PDCD10"
1	"PDCD11"
10	"PDCD1LG2"
1	"PDCD2"
1	"PDCD2L"
1	"PDCD4"
1	"PDCD5"
1	"PDCD6"
4	"PDCD6-AHRR"
1	"PDCD6IP"
5	"PDCD7"
1	"PDCL"
1	"PDCL2"
1	"PDCL3"
1	"PDE10A"
1	"PDE11A"
1	"PDE12"
1	"PDE1A"
1	"PDE1B"
1	"PDE1C"
1	"PDE2A"
1	"PDE3A"
1	"PDE3B"
1	"PDE4A"
1	"PDE4B"
1	"PDE4C"
1	"PDE4D"
5	"PDE4DIP"
1	"PDE5A"
1	"PDE6A"
1	"PDE6B"
1	"PDE6C"
1	"PDE6D"
9	"PDE6G"
9	"PDE6H"
1	"PDE7A"
1	"PDE7B"
1	"PDE8A"
1	"PDE8B"
1	"PDE9A"
1	"PDF"
6	"PDGFA"
6	"PDGFB"
5	"PDGFC"
1	"PDGFD"
1	"PDGFRA"
1	"PDGFRB"
6	"PDGFRL"
1	"PDHA1"
1	"PDHA2"
1	"PDHB"
1	"PDHX"
1	"PDIA2"
1	"PDIA3"
1	"PDIA4"
1	"PDIA5"
1	"PDIA6"
1	"PDIK1L"
1	"PDILT"
1	"PDK1"
1	"PDK2"
1	"PDK3"
1	"PDK4"
1	"PDLIM1"
1	"PDLIM2"
1	"PDLIM3"
1	"PDLIM4"
1	"PDLIM5"
1	"PDLIM7"
1	"PDP1"
1	"PDP2"
1	"PDPK1"
15	"PDPN"
1	"PDPR"
2	"PDRG1"
1	"PDS5A"
1	"PDS5B"
1	"PDSS1"
1	"PDSS2"
1	"PDX1"
1	"PDXDC1"
1	"PDXK"
1	"PDXP"
10	"PDYN"
3	"PDZD11"
2	"PDZD2"
5	"PDZD4"
1	"PDZD7"
3	"PDZD8"
6	"PDZD9"
1	"PDZK1"
1	"PDZK1IP1"
2	"PDZRN3"
2	"PDZRN4"
5	"PEA15"
4	"PEAK1"
9	"PEAK3"
5	"PEAR1"
1	"PEBP1"
1	"PEBP4"
5	"PECAM1"
1	"PECR"
1	"PEDS1"
1	"PEDS1-UBE2V1"
1	"PEF1"
1	"PEG10"
1	"PEG3"
2	"PELI1"
2	"PELI2"
2	"PELI3"
1	"PELO"
2	"PELP1"
1	"PEMT"
10	"PENK"
1	"PEPD"
4	"PER1"
4	"PER2"
4	"PER3"
11	"PERM1"
1	"PERP"
1	"PES1"
5	"PET100"
3	"PET117"
1	"PEX1"
2	"PEX10"
2	"PEX11A"
2	"PEX11B"
2	"PEX11G"
2	"PEX12"
2	"PEX13"
2	"PEX14"
1	"PEX16"
1	"PEX19"
2	"PEX2"
5	"PEX26"
2	"PEX3"
1	"PEX5"
1	"PEX5L"
1	"PEX6"
1	"PEX7"
9	"PF4"
10	"PF4V1"
1	"PFAS"
2	"PFDN1"
1	"PFDN2"
2	"PFDN4"
1	"PFDN5"
1	"PFDN6"
1	"PFKFB1"
1	"PFKFB2"
1	"PFKFB3"
1	"PFKFB4"
1	"PFKL"
1	"PFKM"
1	"PFKP"
1	"PFN1"
1	"PFN2"
1	"PFN3"
1	"PFN4"
1	"PGA3"
1	"PGA4"
1	"PGA5"
1	"PGAM1"
1	"PGAM2"
1	"PGAM4"
1	"PGAM5"
1	"PGAP1"
2	"PGAP2"
1	"PGAP3"
3	"PGAP4"
2	"PGAP6"
1	"PGBD1"
1	"PGBD2"
1	"PGBD4"
1	"PGBD5"
1	"PGC"
1	"PGD"
1	"PGF"
1	"PGGHG"
1	"PGGT1B"
1	"PGK1"
1	"PGK2"
1	"PGLS"
1	"PGLYRP1"
1	"PGLYRP2"
1	"PGLYRP3"
1	"PGLYRP4"
1	"PGM1"
1	"PGM2"
1	"PGM2L1"
1	"PGM3"
1	"PGM5"
1	"PGP"
1	"PGPEP1"
1	"PGPEP1L"
1	"PGR"
1	"PGRMC1"
1	"PGRMC2"
1	"PGS1"
3	"PHACTR1"
3	"PHACTR2"
4	"PHACTR3"
3	"PHACTR4"
2	"PHAF1"
1	"PHAX"
1	"PHB1"
1	"PHB2"
4	"PHC1"
4	"PHC2"
4	"PHC3"
2	"PHETA1"
3	"PHETA2"
1	"PHEX"
2	"PHF1"
2	"PHF10"
2	"PHF11"
2	"PHF12"
3	"PHF13"
2	"PHF14"
2	"PHF19"
1	"PHF2"
2	"PHF20"
1	"PHF20L1"
2	"PHF21A"
2	"PHF21B"
3	"PHF23"
5	"PHF24"
1	"PHF3"
1	"PHF5A"
2	"PHF6"
2	"PHF7"
1	"PHF8"
1	"PHGDH"
24	"PHGR1"
1	"PHIP"
1	"PHKA1"
1	"PHKA2"
1	"PHKB"
1	"PHKG1"
1	"PHKG2"
1	"PHLDA1"
1	"PHLDA2"
1	"PHLDA3"
2	"PHLDB1"
2	"PHLDB2"
4	"PHLDB3"
1	"PHLPP1"
1	"PHLPP2"
1	"PHOSPHO1"
2	"PHOSPHO2"
4	"PHOX2A"
4	"PHOX2B"
1	"PHPT1"
1	"PHRF1"
1	"PHTF1"
1	"PHTF2"
1	"PHYH"
1	"PHYHD1"
6	"PHYHIP"
6	"PHYHIPL"
1	"PHYKPL"
1	"PI15"
1	"PI16"
15	"PI3"
1	"PI4K2A"
1	"PI4K2B"
1	"PI4KA"
1	"PI4KB"
10	"PIANP"
2	"PIAS1"
2	"PIAS2"
2	"PIAS3"
2	"PIAS4"
2	"PIBF1"
1	"PICALM"
3	"PICK1"
6	"PID1"
5	"PIDD1"
3	"PIERCE1"
4	"PIERCE2"
2	"PIEZO1"
2	"PIEZO2"
1	"PIF1"
1	"PIGA"
1	"PIGB"
1	"PIGC"
2	"PIGF"
1	"PIGG"
1	"PIGH"
1	"PIGK"
1	"PIGL"
1	"PIGM"
1	"PIGN"
1	"PIGO"
1	"PIGP"
1	"PIGQ"
4	"PIGR"
2	"PIGS"
1	"PIGT"
1	"PIGU"
1	"PIGV"
2	"PIGX"
5	"PIGY"
1	"PIGZ"
1	"PIH1D1"
2	"PIH1D2"
5	"PIK3AP1"
1	"PIK3C2A"
1	"PIK3C2B"
1	"PIK3C2G"
1	"PIK3C3"
1	"PIK3CA"
1	"PIK3CB"
1	"PIK3CD"
1	"PIK3CG"
2	"PIK3IP1"
1	"PIK3R1"
3	"PIK3R2"
3	"PIK3R3"
1	"PIK3R4"
4	"PIK3R5"
1	"PIKFYVE"
10	"PILRA"
10	"PILRB"
1	"PIM1"
1	"PIM2"
1	"PIM3"
10	"PIMREG"
1	"PIN1"
1	"PIN4"
1	"PINK1"
10	"PINLYP"
1	"PINX1"
15	"PIP"
1	"PIP4K2A"
1	"PIP4K2C"
4	"PIP4P1"
4	"PIP4P2"
1	"PIP5K1A"
1	"PIP5K1B"
1	"PIP5K1C"
1	"PIP5KL1"
1	"PIPOX"
1	"PIR"
8	"PIRT"
1	"PISD"
1	"PITHD1"
1	"PITPNA"
1	"PITPNB"
2	"PITPNC1"
1	"PITPNM1"
1	"PITPNM2"
1	"PITPNM3"
1	"PITRM1"
3	"PITX1"
3	"PITX2"
3	"PITX3"
1	"PIWIL1"
1	"PIWIL2"
1	"PIWIL3"
1	"PIWIL4"
1	"PJA1"
2	"PJA2"
5	"PJVK"
1	"PKD1"
1	"PKD1L1"
1	"PKD1L2"
1	"PKD2"
1	"PKD2L1"
1	"PKD2L2"
2	"PKDCC"
1	"PKDREJ"
1	"PKHD1"
1	"PKHD1L1"
9	"PKIA"
10	"PKIB"
10	"PKIG"
1	"PKLR"
1	"PKM"
1	"PKMYT1"
1	"PKN1"
1	"PKN2"
1	"PKN3"
1	"PKNOX1"
1	"PKNOX2"
1	"PKP1"
1	"PKP2"
1	"PKP3"
1	"PKP4"
1	"PLA1A"
1	"PLA2G10"
1	"PLA2G12A"
2	"PLA2G12B"
1	"PLA2G15"
1	"PLA2G1B"
1	"PLA2G2A"
5	"PLA2G2C"
1	"PLA2G2D"
1	"PLA2G2E"
1	"PLA2G2F"
5	"PLA2G3"
1	"PLA2G4A"
1	"PLA2G4B"
1	"PLA2G4C"
1	"PLA2G4D"
1	"PLA2G4E"
1	"PLA2G4F"
1	"PLA2G5"
1	"PLA2G6"
1	"PLA2G7"
1	"PLA2R1"
1	"PLAA"
1	"PLAAT1"
1	"PLAAT2"
1	"PLAAT3"
1	"PLAAT4"
1	"PLAAT5"
1	"PLAC1"
2	"PLAC8"
2	"PLAC8L1"
11	"PLAC9"
6	"PLAG1"
2	"PLAGL1"
3	"PLAGL2"
1	"PLAT"
1	"PLAU"
10	"PLAUR"
1	"PLB1"
1	"PLBD1"
1	"PLBD2"
1	"PLCB1"
1	"PLCB2"
1	"PLCB3"
1	"PLCB4"
1	"PLCD1"
2	"PLCD3"
1	"PLCD4"
1	"PLCE1"
1	"PLCG1"
1	"PLCG2"
1	"PLCH1"
1	"PLCH2"
1	"PLCL1"
1	"PLCL2"
1	"PLCXD1"
1	"PLCXD2"
1	"PLCXD3"
1	"PLCZ1"
1	"PLD1"
1	"PLD2"
1	"PLD3"
1	"PLD4"
1	"PLD5"
1	"PLD6"
1	"PLEC"
2	"PLEK"
2	"PLEK2"
2	"PLEKHA1"
3	"PLEKHA2"
2	"PLEKHA3"
2	"PLEKHA4"
2	"PLEKHA5"
2	"PLEKHA6"
2	"PLEKHA7"
1	"PLEKHA8"
6	"PLEKHB1"
3	"PLEKHB2"
1	"PLEKHD1"
1	"PLEKHF1"
1	"PLEKHF2"
1	"PLEKHG1"
2	"PLEKHG2"
1	"PLEKHG3"
1	"PLEKHG4"
1	"PLEKHG4B"
2	"PLEKHG5"
2	"PLEKHG6"
2	"PLEKHG7"
2	"PLEKHH1"
1	"PLEKHH2"
1	"PLEKHH3"
3	"PLEKHJ1"
2	"PLEKHM1"
3	"PLEKHM2"
2	"PLEKHM3"
6	"PLEKHN1"
8	"PLEKHO1"
8	"PLEKHO2"
6	"PLEKHS1"
17	"PLET1"
1	"PLG"
10	"PLGLB1"
10	"PLGLB2"
2	"PLGRKT"
1	"PLIN1"
1	"PLIN2"
1	"PLIN3"
1	"PLIN4"
1	"PLIN5"
1	"PLK1"
1	"PLK2"
1	"PLK3"
1	"PLK4"
2	"PLK5"
6	"PLLP"
10	"PLN"
1	"PLOD1"
1	"PLOD2"
1	"PLOD3"
6	"PLP1"
6	"PLP2"
1	"PLPBP"
1	"PLPP1"
1	"PLPP2"
1	"PLPP3"
1	"PLPP4"
1	"PLPP5"
1	"PLPP6"
1	"PLPP7"
2	"PLPPR1"
2	"PLPPR2"
2	"PLPPR3"
2	"PLPPR4"
2	"PLPPR5"
1	"PLRG1"
1	"PLS1"
1	"PLS3"
1	"PLSCR1"
1	"PLSCR2"
1	"PLSCR3"
1	"PLSCR4"
1	"PLSCR5"
2	"PLTP"
10	"PLVAP"
1	"PLXDC1"
1	"PLXDC2"
1	"PLXNA1"
1	"PLXNA2"
1	"PLXNA3"
1	"PLXNA4"
1	"PLXNB1"
1	"PLXNB2"
1	"PLXNB3"
3	"PLXNC1"
1	"PLXND1"
1	"PM20D1"
1	"PM20D2"
15	"PMAIP1"
10	"PMCH"
9	"PMEL"
6	"PMEPA1"
1	"PMF1"
2	"PMF1-BGLAP"
6	"PMFBP1"
4	"PML"
1	"PMM1"
1	"PMM2"
1	"PMP2"
9	"PMP22"
1	"PMPCA"
1	"PMPCB"
1	"PMS1"
1	"PMS2"
1	"PMVK"
1	"PNCK"
6	"PNISR"
1	"PNKD"
1	"PNKP"
2	"PNLDC1"
1	"PNLIP"
1	"PNLIPRP1"
1	"PNLIPRP2"
1	"PNLIPRP3"
6	"PNMA1"
7	"PNMA2"
6	"PNMA3"
7	"PNMA5"
7	"PNMA6A"
11	"PNMA8A"
11	"PNMA8B"
1	"PNMT"
2	"PNN"
1	"PNO1"
11	"PNOC"
1	"PNP"
1	"PNPLA1"
1	"PNPLA2"
1	"PNPLA3"
1	"PNPLA4"
1	"PNPLA5"
1	"PNPLA6"
1	"PNPLA7"
1	"PNPLA8"
1	"PNPO"
1	"PNPT1"
5	"PNRC1"
5	"PNRC2"
1	"POC1A"
1	"POC1B"
1	"POC1B-GALNT4"
2	"POC5"
1	"PODN"
1	"PODNL1"
1	"PODXL"
10	"PODXL2"
9	"POF1B"
3	"POFUT1"
1	"POFUT2"
1	"POGK"
1	"POGLUT1"
1	"POGLUT2"
1	"POGLUT3"
1	"POGZ"
1	"POLA1"
1	"POLA2"
1	"POLB"
1	"POLD1"
1	"POLD2"
2	"POLD3"
2	"POLD4"
1	"POLDIP2"
1	"POLDIP3"
1	"POLE"
1	"POLE2"
1	"POLE3"
1	"POLE4"
1	"POLG"
1	"POLG2"
1	"POLH"
1	"POLI"
1	"POLK"
1	"POLL"
1	"POLM"
1	"POLN"
1	"POLQ"
1	"POLR1A"
1	"POLR1B"
1	"POLR1C"
1	"POLR1D"
2	"POLR1E"
1	"POLR1F"
9	"POLR1G"
1	"POLR1H"
1	"POLR2B"
1	"POLR2C"
2	"POLR2D"
1	"POLR2E"
1	"POLR2F"
1	"POLR2G"
1	"POLR2H"
1	"POLR2I"
1	"POLR2J"
1	"POLR2J2"
1	"POLR2J3"
2	"POLR2K"
1	"POLR2L"
6	"POLR2M"
1	"POLR3A"
1	"POLR3B"
2	"POLR3C"
2	"POLR3D"
2	"POLR3E"
1	"POLR3F"
5	"POLR3G"
4	"POLR3GL"
1	"POLR3H"
1	"POLR3K"
1	"POLRMT"
6	"POM121"
10	"POM121C"
10	"POM121L12"
10	"POM121L2"
9	"POMC"
1	"POMGNT1"
2	"POMGNT2"
1	"POMK"
2	"POMP"
1	"POMT1"
1	"POMT2"
1	"POMZP3"
1	"PON1"
1	"PON2"
1	"PON3"
2	"POP1"
1	"POP4"
2	"POP5"
2	"POP7"
2	"POPDC2"
5	"POPDC3"
1	"POR"
2	"PORCN"
1	"POSTN"
2	"POT1"
1	"POTEB"
1	"POTEB2"
1	"POTEC"
1	"POTED"
1	"POTEE"
1	"POTEF"
1	"POTEG"
1	"POTEH"
1	"POTEI"
1	"POTEJ"
1	"POTEM"
4	"POU1F1"
10	"POU2AF1"
10	"POU2AF2"
12	"POU2AF3"
4	"POU2F1"
4	"POU2F2"
4	"POU2F3"
4	"POU3F1"
4	"POU3F2"
4	"POU3F3"
4	"POU4F1"
4	"POU4F2"
4	"POU5F1"
4	"POU5F1B"
4	"POU6F1"
3	"POU6F2"
1	"PP2D1"
1	"PPA1"
1	"PPA2"
1	"PPAN"
1	"PPAN-P2RY11"
1	"PPARA"
1	"PPARD"
1	"PPARG"
1	"PPARGC1A"
5	"PPARGC1B"
1	"PPAT"
9	"PPBP"
1	"PPCDC"
1	"PPCS"
1	"PPDPF"
10	"PPDPFL"
1	"PPEF1"
1	"PPEF2"
1	"PPFIA1"
1	"PPFIA2"
2	"PPFIA3"
4	"PPFIA4"
1	"PPFIBP1"
4	"PPFIBP2"
5	"PPHLN1"
1	"PPIA"
1	"PPIAL4C"
1	"PPIAL4D"
1	"PPIAL4E"
1	"PPIAL4F"
1	"PPIAL4G"
1	"PPIAL4H"
1	"PPIB"
1	"PPIC"
1	"PPID"
1	"PPIE"
1	"PPIF"
1	"PPIG"
1	"PPIH"
1	"PPIL1"
1	"PPIL2"
1	"PPIL3"
1	"PPIL4"
1	"PPIL6"
1	"PPIP5K1"
1	"PPIP5K2"
1	"PPL"
1	"PPM1A"
1	"PPM1B"
1	"PPM1D"
1	"PPM1E"
1	"PPM1F"
1	"PPM1G"
1	"PPM1H"
1	"PPM1J"
1	"PPM1K"
1	"PPM1L"
1	"PPM1M"
1	"PPM1N"
1	"PPME1"
1	"PPOX"
1	"PPP1CA"
1	"PPP1CB"
1	"PPP1CC"
3	"PPP1R10"
2	"PPP1R11"
1	"PPP1R12A"
4	"PPP1R12B"
1	"PPP1R12C"
1	"PPP1R13B"
1	"PPP1R13L"
4	"PPP1R14A"
2	"PPP1R14B"
2	"PPP1R14C"
7	"PPP1R14D"
3	"PPP1R15A"
1	"PPP1R15B"
3	"PPP1R16A"
3	"PPP1R16B"
10	"PPP1R17"
10	"PPP1R18"
9	"PPP1R1A"
9	"PPP1R1B"
9	"PPP1R1C"
3	"PPP1R2"
2	"PPP1R21"
1	"PPP1R26"
1	"PPP1R27"
7	"PPP1R35"
2	"PPP1R36"
4	"PPP1R37"
1	"PPP1R3A"
1	"PPP1R3B"
1	"PPP1R3C"
1	"PPP1R3D"
1	"PPP1R3E"
3	"PPP1R3F"
3	"PPP1R3G"
2	"PPP1R42"
2	"PPP1R7"
1	"PPP1R8"
4	"PPP1R9A"
1	"PPP2CA"
1	"PPP2CB"
1	"PPP2R1A"
1	"PPP2R1B"
1	"PPP2R2A"
1	"PPP2R2B"
1	"PPP2R2C"
1	"PPP2R2D"
1	"PPP2R3A"
1	"PPP2R3B"
